Original SoC,Predicted_SoC,,
0.469969,0.46721214056015,,
0.286713,0.287964850664139,,
0.328628,0.325820565223694,,
0.865874,0.865938425064087,,
0.857799,0.856149077415466,,
0.125691,0.130129963159561,,
0.975009,0.974832475185394,,
0.717368,0.716789484024048,,
0.408267,0.408362329006195,,
0.0771189,0.097937315702438,,
0.999994,0.99735164642334,,
0.975082,0.97491729259491,,
0.777551,0.777771949768066,,
0.965433,0.962924718856812,,
0.404856,0.404859751462936,,
0.70482,0.704433500766754,,
0.714887,0.71401458978653,,
0.330853,0.332062780857086,,
0.844961,0.843518197536469,,
0.959309,0.955451548099518,,
0.795926,0.796508193016052,,
0.86862,0.864928603172302,,
0.996011,0.995232939720154,,
0.810607,0.810636520385742,,
0.342652,0.339105039834976,,
0.777565,0.777806043624878,,
0.959535,0.956165909767151,,
0.985144,0.98716127872467,,
0.455915,0.454221695661545,,
0.915257,0.915772140026093,,
0.544849,0.544215619564056,,
0.802499,0.801535367965698,,
0.982427,0.983837246894836,,
0.943419,0.942379474639893,,
0.910595,0.910982608795166,,
0.718917,0.718357026576996,,
0.987841,0.988278388977051,,
0.632545,0.632938802242279,,
0.890905,0.890317797660828,,
0.579081,0.57966160774231,,
0.866027,0.863024950027466,,
0.992863,0.992812514305115,,
0.657689,0.657610297203064,,
0.968746,0.966904699802399,,
0.690745,0.69010853767395,,
0.759078,0.758492350578308,,
0.925553,0.926750779151917,,
0.999786,0.997786641120911,,
0.257783,0.261672973632812,,
0.85812,0.855810880661011,,
0.337278,0.338547945022583,,
0.473617,0.472147792577744,,
0.410044,0.407355725765228,,
0.301457,0.302411079406738,,
0.313889,0.313338994979858,,
0.681929,0.681215167045593,,
0.778187,0.776008248329163,,
0.783526,0.784141421318054,,
0.649911,0.649893999099731,,
0.605149,0.603383481502533,,
0.606242,0.603837370872498,,
0.803825,0.802066802978516,,
0.492367,0.489019602537155,,
0.972404,0.972139835357666,,
0.509262,0.507125079631805,,
0.969714,0.96821254491806,,
0.984554,0.985599160194397,,
0.701966,0.701204061508179,,
0.835892,0.834227681159973,,
0.631748,0.632318735122681,,
0.94246,0.942392528057098,,
0.638303,0.637134253978729,,
0.757879,0.756979823112488,,
0.997435,0.996110498905182,,
0.681468,0.680937647819519,,
0.45291,0.454445719718933,,
0.922953,0.922528982162476,,
0.753558,0.751998424530029,,
0.690248,0.689390897750855,,
0.0993803,0.111531943082809,,
0.50883,0.509992182254791,,
0.319437,0.320742696523666,,
0.645349,0.645363926887512,,
0.985755,0.986505270004272,,
0.679008,0.67825323343277,,
0.755253,0.753625452518463,,
0.975537,0.976969599723816,,
0.21032,0.207501858472824,,
0.565561,0.566249966621399,,
0.301482,0.303268522024155,,
0.925024,0.924398541450501,,
0.470994,0.472485184669495,,
0.153789,0.154125720262527,,
0.861742,0.861965298652649,,
0.823877,0.823923170566559,,
0.628569,0.626599192619324,,
0.856387,0.856725513935089,,
0.805194,0.803479671478272,,
0.93027,0.930582165718079,,
0.999289,0.997363448143005,,
0.401714,0.399843692779541,,
0.955821,0.952470123767853,,
0.648264,0.647265076637268,,
0.674423,0.673773229122162,,
0.171235,0.168701499700546,,
0.475132,0.472196698188782,,
0.986286,0.988170146942139,,
0.95157,0.94903701543808,,
0.999518,0.996521234512329,,
0.444742,0.443808883428574,,
0.995991,0.995221138000488,,
0.970965,0.96892112493515,,
0.872795,0.87057375907898,,
0.820001,0.820197105407715,,
0.25166,0.252026319503784,,
0.806194,0.80657422542572,,
0.943526,0.943137228488922,,
0.832366,0.831992864608765,,
0.195394,0.191059857606888,,
0.958665,0.957199931144714,,
0.678857,0.677843749523163,,
0.976791,0.976944088935852,,
0.474175,0.472043633460999,,
0.886095,0.885220289230347,,
0.493458,0.491486519575119,,
0.197487,0.19345024228096,,
0.760009,0.759276747703552,,
0.586968,0.584922790527344,,
0.905673,0.905208468437195,,
0.197414,0.19562178850174,,
0.894273,0.894676446914673,,
0.905212,0.905674695968628,,
0.469679,0.469306737184525,,
0.446407,0.445590615272522,,
0.667528,0.666581034660339,,
0.559058,0.555834352970123,,
0.991338,0.991650581359863,,
0.93811,0.93840754032135,,
0.798457,0.799004197120667,,
0.186346,0.182295292615891,,
0.735603,0.73358678817749,,
0.679408,0.679157018661499,,
0.999998,0.998228371143341,,
0.801379,0.801873505115509,,
0.14819,0.148882687091827,,
0.999426,0.997067332267761,,
0.396353,0.394299328327179,,
0.963256,0.959598422050476,,
0.766078,0.766414046287537,,
0.850822,0.848506331443787,,
0.236549,0.234353244304657,,
0.999949,0.998063802719116,,
0.98086,0.983031511306763,,
0.615462,0.613286912441254,,
0.261656,0.268312156200409,,
0.998156,0.996434152126312,,
0.278812,0.281699180603027,,
0.859266,0.85719621181488,,
0.671511,0.670397043228149,,
0.964324,0.961885929107666,,
0.74407,0.742740988731384,,
0.151654,0.152258723974228,,
0.654026,0.654381453990936,,
0.939191,0.939364016056061,,
0.695342,0.694492399692535,,
0.886421,0.886034786701202,,
0.957098,0.954462051391602,,
0.171394,0.169322997331619,,
0.999978,0.998161673545837,,
0.476485,0.475996315479279,,
0.718038,0.716758251190186,,
0.751257,0.751830458641052,,
0.936386,0.936063528060913,,
0.482352,0.480619698762894,,
0.99392,0.993366956710815,,
0.999507,0.997146725654602,,
0.93258,0.931853413581848,,
0.46781,0.465133786201477,,
0.874393,0.869853138923645,,
0.497323,0.498609811067581,,
0.99371,0.993207812309265,,
0.316378,0.315982937812805,,
0.556295,0.553051888942719,,
0.942349,0.942281484603882,,
0.418672,0.419105231761932,,
0.96705,0.964824557304382,,
0.999702,0.997728705406189,,
0.113491,0.123000741004944,,
0.835773,0.834112405776978,,
0.636516,0.634877264499664,,
0.515713,0.516845226287842,,
0.888786,0.888084292411804,,
0.773225,0.773717999458313,,
0.999988,0.997862458229065,,
0.922185,0.921391785144806,,
0.646405,0.646650314331055,,
0.161164,0.159531116485596,,
0.680001,0.679749548435211,,
0.76549,0.765808939933777,,
0.270172,0.275262624025345,,
0.763942,0.764216661453247,,
0.979627,0.981062531471252,,
0.93237,0.932320356369019,,
0.998185,0.99658864736557,,
0.793638,0.791447281837463,,
0.633212,0.631490767002106,,
0.38801,0.387483209371567,,
0.958415,0.956990361213684,,
0.655635,0.655942678451538,,
0.953256,0.951213240623474,,
0.982561,0.983988285064697,,
0.741358,0.741814970970154,,
0.723257,0.721361517906189,,
0.946831,0.945939898490906,,
0.999548,0.997558891773224,,
0.929724,0.928576707839966,,
0.797059,0.797260880470276,,
0.396538,0.393200099468231,,
0.609989,0.610163807868958,,
0.925811,0.924993991851807,,
0.698002,0.697346925735474,,
0.740544,0.739426970481873,,
0.715712,0.714515149593353,,
0.164735,0.162580907344818,,
0.12526,0.129804253578186,,
0.211939,0.209236949682236,,
0.975395,0.975281476974487,,
0.577334,0.57517421245575,,
0.960685,0.957494556903839,,
0.354164,0.350280344486237,,
0.922233,0.923486232757568,,
0.705697,0.705169796943665,,
0.345588,0.344121813774109,,
0.385661,0.381393730640411,,
0.37653,0.37432199716568,,
0.806039,0.80435037612915,,
0.983255,0.984230935573578,,
0.933611,0.933010458946228,,
0.606234,0.606403172016144,,
0.588382,0.588309705257416,,
0.876006,0.874190270900726,,
0.810094,0.810552597045898,,
0.853661,0.852145314216614,,
0.614303,0.614802837371826,,
0.182711,0.177987307310104,,
0.178862,0.175315409898758,,
0.971563,0.971036195755005,,
0.152056,0.149542599916458,,
0.629612,0.630037188529968,,
0.891231,0.891019701957703,,
0.945722,0.945619106292725,,
0.997561,0.995860815048218,,
0.854403,0.854765772819519,,
0.58178,0.579669415950775,,
0.911999,0.91232842206955,,
0.572633,0.573205947875977,,
0.657353,0.657464981079102,,
0.918683,0.91817033290863,,
0.930309,0.930620670318604,,
0.995863,0.994428277015686,,
0.982027,0.982903599739075,,
0.517276,0.515128076076508,,
0.559761,0.560558140277863,,
0.764104,0.764657258987427,,
0.162349,0.160855233669281,,
0.932614,0.933187067508698,,
0.522455,0.52087414264679,,
0.219834,0.215433388948441,,
0.931445,0.932073414325714,,
0.998691,0.996451258659363,,
0.812525,0.812699019908905,,
0.719324,0.71715521812439,,
0.554216,0.550959408283234,,
0.965762,0.962701439857483,,
0.182011,0.177287489175797,,
0.729876,0.729008972644806,,
0.227033,0.2236368060112,,
0.653345,0.651911497116089,,
0.497462,0.497633963823319,,
0.548104,0.547485411167145,,
0.578982,0.57956337928772,,
0.142108,0.143145680427551,,
0.999997,0.998221516609192,,
0.999986,0.998201251029968,,
0.982897,0.983862161636353,,
0.603931,0.602145254611969,,
0.94167,0.941502928733826,,
0.997378,0.995478987693787,,
0.304376,0.305150806903839,,
0.253475,0.257802426815033,,
0.821465,0.821559131145477,,
0.592013,0.589255094528198,,
0.547988,0.548662304878235,,
0.970657,0.968427300453186,,
0.435213,0.436586737632751,,
0.292375,0.293232440948486,,
0.773625,0.773992776870728,,
0.82482,0.824888646602631,,
0.564902,0.564437687397003,,
0.339413,0.340715527534485,,
0.352799,0.348332166671753,,
0.985618,0.987023293972015,,
0.348837,0.346891641616821,,
0.343626,0.340036571025848,,
0.846592,0.845055401325226,,
0.999816,0.997502982616425,,
0.994894,0.993796467781067,,
0.877088,0.875925660133362,,
0.739797,0.739006280899048,,
0.598506,0.595917344093323,,
0.934388,0.935054302215576,,
0.826131,0.826358914375305,,
0.962939,0.958741366863251,,
0.997885,0.996103167533875,,
0.676485,0.676212430000305,,
0.262694,0.265842974185944,,
0.403559,0.403533786535263,,
0.207077,0.204063415527344,,
0.993205,0.993450522422791,,
0.996347,0.995265245437622,,
0.999958,0.998113334178925,,
0.928851,0.929178953170776,,
0.809634,0.810101509094238,,
0.766666,0.765205860137939,,
0.936377,0.936857581138611,,
0.997146,0.995798230171204,,
0.691847,0.691304087638855,,
0.942783,0.942491471767426,,
0.651184,0.651155829429626,,
0.540714,0.538432002067566,,
0.544292,0.54493111371994,,
0.541188,0.542058825492859,,
0.890303,0.890042781829834,,
0.419916,0.417107045650482,,
0.996665,0.995476961135864,,
0.278439,0.281720280647278,,
0.358508,0.356005817651749,,
0.606093,0.605272650718689,,
0.958403,0.955672442913055,,
0.982509,0.982777714729309,,
0.787359,0.78575611114502,,
0.607859,0.606140077114105,,
0.919492,0.91957551240921,,
0.881405,0.880429744720459,,
0.953289,0.951498508453369,,
0.723051,0.722107350826263,,
0.754074,0.752494513988495,,
0.937631,0.936693727970123,,
0.956614,0.955471515655518,,
0.354042,0.35165137052536,,
0.228117,0.224460393190384,,
0.692661,0.69237631559372,,
0.636783,0.635150790214539,,
0.77553,0.773159742355347,,
0.895275,0.894833922386169,,
0.256313,0.26155149936676,,
0.813865,0.813937306404114,,
0.153926,0.15423709154129,,
0.994518,0.993814408779144,,
0.566119,0.562913656234741,,
0.2618,0.26471608877182,,
0.895813,0.895789384841919,,
0.994375,0.994213283061981,,
0.986767,0.988079011440277,,
0.655407,0.655544102191925,,
0.828099,0.826595067977905,,
0.937043,0.935096263885498,,
0.611332,0.611509025096893,,
0.730454,0.729770660400391,,
0.999525,0.997536659240723,,
0.948254,0.947255671024323,,
0.945791,0.945069968700409,,
0.958112,0.954436421394348,,
0.696104,0.695220530033112,,
0.296113,0.296694099903107,,
0.813038,0.813781976699829,,
0.296742,0.297022044658661,,
0.413978,0.410547345876694,,
0.919041,0.919728755950928,,
0.830883,0.831007838249207,,
0.927134,0.926373243331909,,
0.989522,0.988909363746643,,
0.773541,0.771462798118591,,
0.430962,0.428725361824036,,
0.588116,0.586087346076965,,
0.975108,0.975517451763153,,
0.333414,0.332198560237885,,
0.948796,0.947577595710754,,
0.52605,0.527136743068695,,
0.480512,0.478304415941238,,
0.225476,0.223737269639969,,
0.147922,0.148031175136566,,
0.900312,0.900350272655487,,
0.944732,0.942586660385132,,
0.296624,0.296479344367981,,
0.58709,0.58736652135849,,
0.880712,0.877057313919067,,
0.166891,0.164961218833923,,
0.852465,0.852839708328247,,
0.595644,0.595807075500488,,
0.971121,0.969784736633301,,
0.829983,0.829966604709625,,
0.44862,0.446586966514587,,
0.986887,0.988186776638031,,
0.354834,0.350322246551514,,
0.783329,0.780693650245667,,
0.569253,0.567019641399384,,
0.957901,0.954255938529968,,
0.214161,0.210652709007263,,
0.969766,0.968591690063477,,
0.660561,0.660457789897919,,
0.533279,0.531711101531982,,
0.998487,0.996564030647278,,
0.993465,0.993625402450562,,
0.167609,0.165138751268387,,
0.24195,0.240274637937546,,
0.468242,0.465548276901245,,
0.884074,0.881712317466736,,
0.964442,0.960527539253235,,
0.996058,0.995262265205383,,
0.99837,0.996472775936127,,
0.716781,0.715896666049957,,
0.626657,0.625277876853943,,
0.346037,0.34392124414444,,
0.905683,0.906145095825195,,
0.47736,0.476856857538223,,
0.884524,0.884355783462524,,
0.914585,0.915778398513794,,
0.992787,0.992756128311157,,
0.180471,0.175758123397827,,
0.955773,0.953542590141296,,
0.866868,0.864743530750275,,
0.997704,0.99627959728241,,
0.351646,0.349624365568161,,
0.921068,0.921811580657959,,
0.524234,0.523638248443604,,
0.845307,0.843285918235779,,
0.575342,0.575825393199921,,
0.8821,0.880907893180847,,
0.98367,0.984686970710754,,
0.728997,0.728334486484528,,
0.888582,0.88839066028595,,
0.969429,0.968566119670868,,
0.891934,0.891982913017273,,
0.652951,0.653338193893433,,
0.590685,0.587901949882507,,
0.211746,0.208431243896484,,
0.874047,0.870719432830811,,
0.754664,0.753060221672058,,
0.836685,0.836752057075501,,
0.419346,0.420604825019836,,
0.633642,0.6340252161026,,
0.987939,0.989554762840271,,
0.335776,0.334078580141067,,
0.499614,0.500865697860718,,
0.944573,0.944492936134338,,
0.940145,0.938790917396545,,
0.290594,0.292931258678436,,
0.662828,0.661789774894714,,
0.454379,0.452703922986984,,
0.192341,0.188011556863785,,
0.991872,0.992064476013184,,
0.666761,0.665800333023071,,
0.490737,0.49081626534462,,
0.440116,0.44017282128334,,
0.295179,0.29680535197258,,
0.187601,0.18293422460556,,
0.642724,0.641236305236816,,
0.924329,0.925213813781738,,
0.999773,0.996839642524719,,
0.306091,0.304800361394882,,
0.453719,0.452737897634506,,
0.781897,0.782498478889465,,
0.895236,0.895458459854126,,
0.676605,0.676350593566895,,
0.960557,0.956949591636658,,
0.872689,0.870453596115112,,
0.958384,0.956964313983917,,
0.791203,0.791734457015991,,
0.364483,0.359861552715302,,
0.47342,0.471299290657043,,
0.915735,0.916276574134827,,
0.778275,0.778465032577515,,
0.960196,0.956198573112488,,
0.276587,0.279938459396362,,
0.730837,0.730147898197174,,
0.331916,0.330750674009323,,
0.954039,0.950919926166534,,
0.8865,0.885995984077454,,
0.954807,0.953928291797638,,
0.956703,0.953960299491882,,
0.981478,0.982815504074097,,
0.466288,0.466283738613129,,
0.757549,0.75760954618454,,
0.464379,0.464050054550171,,
0.981608,0.983799040317535,,
0.524737,0.521266400814056,,
0.582291,0.579360485076904,,
0.595422,0.595495879650116,,
0.459073,0.458146393299103,,
0.210407,0.206984341144562,,
0.997692,0.996165096759796,,
0.247525,0.246969968080521,,
0.912522,0.912827849388123,,
0.39619,0.392835855484009,,
0.609943,0.607629835605621,,
0.858424,0.856440722942352,,
0.414921,0.411846250295639,,
0.847714,0.848075270652771,,
0.648272,0.648265898227692,,
0.920355,0.92015814781189,,
0.997194,0.995830059051514,,
0.363318,0.36074686050415,,
0.529824,0.526400625705719,,
0.977988,0.979896545410156,,
0.309976,0.311482638120651,,
0.853767,0.851269900798798,,
0.627957,0.628399789333344,,
0.612218,0.609878122806549,,
0.99566,0.993508040904999,,
0.363304,0.361083269119263,,
0.995494,0.994666397571564,,
0.859938,0.857796967029572,,
0.658519,0.657676577568054,,
0.175567,0.172504097223282,,
0.481262,0.479047566652298,,
0.783108,0.781256198883057,,
0.993205,0.992639660835266,,
0.999567,0.996576428413391,,
0.8627,0.859586000442505,,
0.962348,0.960006296634674,,
0.954699,0.952662110328674,,
0.766592,0.766941785812378,,
0.93311,0.932455003261566,,
0.126622,0.132194608449936,,
0.935668,0.933727502822876,,
0.730628,0.73084956407547,,
0.949239,0.946497917175293,,
0.354363,0.350420296192169,,
0.86372,0.860639333724976,,
0.841132,0.839592933654785,,
0.130456,0.135005235671997,,
0.770595,0.768210053443909,,
0.508007,0.505878269672394,,
0.487172,0.485324174165726,,
0.373947,0.374220937490463,,
0.352255,0.348408341407776,,
0.998277,0.995427966117859,,
0.863553,0.860491752624512,,
0.691351,0.690744042396545,,
0.982524,0.983454823493958,,
0.849396,0.848487496376038,,
0.999546,0.99718564748764,,
0.949718,0.949414014816284,,
0.182604,0.178645581007004,,
0.928006,0.926562964916229,,
0.798597,0.798840045928955,,
0.306459,0.306455194950104,,
0.785641,0.786266624927521,,
0.223104,0.219333171844482,,
0.983208,0.984197080135345,,
0.999438,0.997462511062622,,
0.988698,0.989715456962585,,
0.745326,0.745841264724731,,
0.173904,0.171749889850616,,
0.84951,0.847271025180817,,
0.982929,0.983920991420746,,
0.713134,0.712025940418243,,
0.169588,0.167064219713211,,
0.994461,0.993972778320313,,
0.862695,0.860651135444641,,
0.148161,0.150163352489471,,
0.753517,0.752257585525513,,
0.760007,0.758542239665985,,
0.161172,0.160150736570358,,
0.827423,0.827712416648865,,
0.705903,0.705025792121887,,
0.886596,0.885755181312561,,
0.518288,0.514779984951019,,
0.683043,0.682789325714111,,
0.664668,0.663909614086151,,
0.890596,0.890352129936218,,
0.533408,0.531178891658783,,
0.998013,0.995945930480957,,
0.920503,0.921769380569458,,
0.5234,0.522810339927673,,
0.109692,0.118504613637924,,
0.447854,0.446890890598297,,
0.22041,0.21851521730423,,
0.643057,0.643086194992065,,
0.806912,0.8077392578125,,
0.856799,0.85448431968689,,
0.829329,0.828468203544617,,
0.997976,0.996359407901764,,
0.23518,0.23241052031517,,
0.892762,0.891682982444763,,
0.931719,0.932335138320923,,
0.998169,0.996443390846252,,
0.469405,0.46846267580986,,
0.913474,0.913607537746429,,
0.318002,0.316007047891617,,
0.719211,0.718533515930176,,
